imagineName,tier,activeEffect,passiveEffect,rarity,itemTier,battleSkill,monsterName,itemId,aoyiSkillId,skillEffectId,bridgeMethod,bridgeConflict,notes
Battle Imagine - Goblin Chief,T4,"Arcane! Peerless Thrust Summons Boss: Goblin Chief to briefly charge up and unleash a forward blade wave that deals Attack DMG. After casting, your Expertise Skill's DMG and healing are increased for a period of time. During this time, dealing damage with an Expertise Skill reduces the CD of this Skill by 0.3s (can trigger at most once every 1s).",Expertise Skill DMG/Healing Bonus: 17.6%,gold,4,Arcane! Peerless Thrust,Goblin Chief,3000112,3953,395301,direct-skill-aoyi-item,,
Battle Imagine - Goblin Chief,T5,"Arcane! Peerless Thrust Summons Boss: Goblin Chief to briefly charge up and unleash a forward blade wave that deals Attack DMG. After casting, your Expertise Skill's DMG and healing are increased for a period of time. During this time, dealing damage with an Expertise Skill reduces the CD of this Skill by 0.3s (can trigger at most once every 1s).",Expertise Skill DMG/Healing Bonus: 22%,gold,4,Arcane! Peerless Thrust,Goblin Chief,3000112,3953,395301,direct-skill-aoyi-item,,
Battle Imagine - Gloomy Cabbage,T0,"Stunt! Cabbage Boomerang Summons Elite: Gloomy Cabbage to briefly charge up and swing a greatsword, dealing Attack DMG to targets in the area. After casting, your Crit and Crit DMG are increased for a while (the values fluctuate based on the Cabbage sigil).",,purple,3,Stunt! Cabbage Boomerang,Gloomy Cabbage,3000113,3964,396401,direct-skill-aoyi-item,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Gloomy Cabbage,T1,"Stunt! Cabbage Boomerang Summons Elite: Gloomy Cabbage to briefly charge up and swing a greatsword, dealing Attack DMG to targets in the area. After casting, your Crit and Crit DMG are increased for a while (the values fluctuate based on the Cabbage sigil).",Cabbage Sigil 1 Crit Bonus: 6.72%; Cabbage Sigil 2 Crit Bonus: 8.96%; Cabbage Sigil 3 Crit Bonus: 11.2%; Cabbage Sigil 1 Crit DMG Bonus: 1.2%; Cabbage Sigil 2 Crit DMG Bonus: 1.6%; Cabbage Sigil 3 Crit DMG Bonus: 2%,purple,3,Stunt! Cabbage Boomerang,Gloomy Cabbage,3000113,3964,396401,direct-skill-aoyi-item,,
Battle Imagine - Gloomy Cabbage,T2,"Stunt! Cabbage Boomerang Summons Elite: Gloomy Cabbage to briefly charge up and swing a greatsword, dealing Attack DMG to targets in the area. After casting, your Crit and Crit DMG are increased for a while (the values fluctuate based on the Cabbage sigil).",Cabbage Sigil 1 Crit Bonus: 13.44%; Cabbage Sigil 2 Crit Bonus: 17.92%; Cabbage Sigil 3 Crit Bonus: 22.4%; Cabbage Sigil 1 Crit DMG Bonus: 2.4%; Cabbage Sigil 2 Crit DMG Bonus: 3.2%; Cabbage Sigil 3 Crit DMG Bonus: 4%,purple,3,Stunt! Cabbage Boomerang,Gloomy Cabbage,3000113,3964,396401,direct-skill-aoyi-item,,
Battle Imagine - Gloomy Cabbage,T3,"Stunt! Cabbage Boomerang Summons Elite: Gloomy Cabbage to briefly charge up and swing a greatsword, dealing Attack DMG to targets in the area. After casting, your Crit and Crit DMG are increased for a while (the values fluctuate based on the Cabbage sigil).",Cabbage Sigil 1 Crit Bonus: 20.16%; Cabbage Sigil 2 Crit Bonus: 26.88%; Cabbage Sigil 3 Crit Bonus: 33.6%; Cabbage Sigil 1 Crit DMG Bonus: 3.6%; Cabbage Sigil 2 Crit DMG Bonus: 4.8%; Cabbage Sigil 3 Crit DMG Bonus: 6%,purple,3,Stunt! Cabbage Boomerang,Gloomy Cabbage,3000113,3964,396401,direct-skill-aoyi-item,,
Battle Imagine - Gloomy Cabbage,T4,"Stunt! Cabbage Boomerang Summons Elite: Gloomy Cabbage to briefly charge up and swing a greatsword, dealing Attack DMG to targets in the area. After casting, your Crit and Crit DMG are increased for a while (the values fluctuate based on the Cabbage sigil).",Cabbage Sigil 1 Crit Bonus: 26.88%; Cabbage Sigil 2 Crit Bonus: 35.84%; Cabbage Sigil 3 Crit Bonus: 44.8%; Cabbage Sigil 1 Crit DMG Bonus: 4.8%; Cabbage Sigil 2 Crit DMG Bonus: 6.4%; Cabbage Sigil 3 Crit DMG Bonus: 8%,purple,3,Stunt! Cabbage Boomerang,Gloomy Cabbage,3000113,3964,396401,direct-skill-aoyi-item,,
Battle Imagine - Gloomy Cabbage,T5,"Stunt! Cabbage Boomerang Summons Elite: Gloomy Cabbage to briefly charge up and swing a greatsword, dealing Attack DMG to targets in the area. After casting, your Crit and Crit DMG are increased for a while (the values fluctuate based on the Cabbage sigil).",Cabbage Sigil 1 Crit Bonus: 33.6%; Cabbage Sigil 2 Crit Bonus: 44.8%; Cabbage Sigil 3 Crit Bonus: 56%; Cabbage Sigil 1 Crit DMG Bonus: 6%; Cabbage Sigil 2 Crit DMG Bonus: 8%; Cabbage Sigil 3 Crit DMG Bonus: 10%,purple,3,Stunt! Cabbage Boomerang,Gloomy Cabbage,3000113,3964,396401,direct-skill-aoyi-item,,
Battle Imagine - Ruthless Cabbage,T0,"Stunt! Cabbage Blitz Summons Elite: Ruthless Cabbage to randomly call down 1-3 bolts of simulated lightning, dealing Magic DMG to targets in the area.",,purple,3,Stunt! Cabbage Blitz,Ruthless Cabbage,3000114,3965,396501,direct-skill-aoyi-item,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Ruthless Cabbage,T1,"Stunt! Cabbage Blitz Summons Elite: Ruthless Cabbage to randomly call down 1-3 bolts of simulated lightning, dealing Magic DMG to targets in the area.",,purple,3,Stunt! Cabbage Blitz,Ruthless Cabbage,3000114,3965,396501,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Ruthless Cabbage,T2,"Stunt! Cabbage Blitz Summons Elite: Ruthless Cabbage to randomly call down 1-3 bolts of simulated lightning, dealing Magic DMG to targets in the area.",,purple,3,Stunt! Cabbage Blitz,Ruthless Cabbage,3000114,3965,396501,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Ruthless Cabbage,T3,"Stunt! Cabbage Blitz Summons Elite: Ruthless Cabbage to randomly call down 1-3 bolts of simulated lightning, dealing Magic DMG to targets in the area.",,purple,3,Stunt! Cabbage Blitz,Ruthless Cabbage,3000114,3965,396501,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Ruthless Cabbage,T4,"Stunt! Cabbage Blitz Summons Elite: Ruthless Cabbage to randomly call down 1-3 bolts of simulated lightning, dealing Magic DMG to targets in the area.",,purple,3,Stunt! Cabbage Blitz,Ruthless Cabbage,3000114,3965,396501,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Ruthless Cabbage,T5,"Stunt! Cabbage Blitz Summons Elite: Ruthless Cabbage to randomly call down 1-3 bolts of simulated lightning, dealing Magic DMG to targets in the area.",,purple,3,Stunt! Cabbage Blitz,Ruthless Cabbage,3000114,3965,396501,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Cabbage Kingpin,T0,"Arcane! Cabbage Hammer Summons Boss: Cabbage Kingpin to briefly charge up and slam the ground with a hammer, dealing Attack DMG. After casting, your passive effect is locked to the displayed sigil for 20s, and its effect is increased by 100%-150%.",,gold,4,Arcane! Cabbage Hammer,Cabbage Kingpin,3000115,3955,395501,direct-skill-aoyi-item,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Cabbage Kingpin,T1,"Arcane! Cabbage Hammer Summons Boss: Cabbage Kingpin to briefly charge up and slam the ground with a hammer, dealing Attack DMG. After casting, your passive effect is locked to the displayed sigil for 20s, and its effect is increased by 100%-150%.",,gold,4,Arcane! Cabbage Hammer,Cabbage Kingpin,3000115,3955,395501,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Cabbage Kingpin,T2,"Arcane! Cabbage Hammer Summons Boss: Cabbage Kingpin to briefly charge up and slam the ground with a hammer, dealing Attack DMG. After casting, your passive effect is locked to the displayed sigil for 20s, and its effect is increased by 100%-150%.",,gold,4,Arcane! Cabbage Hammer,Cabbage Kingpin,3000115,3955,395501,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Cabbage Kingpin,T3,"Arcane! Cabbage Hammer Summons Boss: Cabbage Kingpin to briefly charge up and slam the ground with a hammer, dealing Attack DMG. After casting, your passive effect is locked to the displayed sigil for 20s, and its effect is increased by 100%-150%.",,gold,4,Arcane! Cabbage Hammer,Cabbage Kingpin,3000115,3955,395501,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Cabbage Kingpin,T4,"Arcane! Cabbage Hammer Summons Boss: Cabbage Kingpin to briefly charge up and slam the ground with a hammer, dealing Attack DMG. After casting, your passive effect is locked to the displayed sigil for 20s, and its effect is increased by 100%-150%.",,gold,4,Arcane! Cabbage Hammer,Cabbage Kingpin,3000115,3955,395501,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Cabbage Kingpin,T5,"Arcane! Cabbage Hammer Summons Boss: Cabbage Kingpin to briefly charge up and slam the ground with a hammer, dealing Attack DMG. After casting, your passive effect is locked to the displayed sigil for 20s, and its effect is increased by 100%-150%.",,gold,4,Arcane! Cabbage Hammer,Cabbage Kingpin,3000115,3955,395501,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Blackfire Foxen,T0,"Stunt! Kinetic Strike Summons Elite: Blackfire Foxen to pounce on, bite, and then swipe its tail at the target, dealing Attack DMG. After casting, your Mastery is increased for a period of time.",,purple,3,Stunt! Kinetic Strike,Blackfire Foxen,3000116,3963,396301,direct-skill-aoyi-item,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Blackfire Foxen,T1,"Stunt! Kinetic Strike Summons Elite: Blackfire Foxen to pounce on, bite, and then swipe its tail at the target, dealing Attack DMG. After casting, your Mastery is increased for a period of time.",Mastery Bonus: 1.3%,purple,3,Stunt! Kinetic Strike,Blackfire Foxen,3000116,3963,396301,direct-skill-aoyi-item,,
Battle Imagine - Blackfire Foxen,T2,"Stunt! Kinetic Strike Summons Elite: Blackfire Foxen to pounce on, bite, and then swipe its tail at the target, dealing Attack DMG. After casting, your Mastery is increased for a period of time.",Mastery Bonus: 2.6%,purple,3,Stunt! Kinetic Strike,Blackfire Foxen,3000116,3963,396301,direct-skill-aoyi-item,,
Battle Imagine - Blackfire Foxen,T3,"Stunt! Kinetic Strike Summons Elite: Blackfire Foxen to pounce on, bite, and then swipe its tail at the target, dealing Attack DMG. After casting, your Mastery is increased for a period of time.",Mastery Bonus: 3.9%,purple,3,Stunt! Kinetic Strike,Blackfire Foxen,3000116,3963,396301,direct-skill-aoyi-item,,
Battle Imagine - Blackfire Foxen,T4,"Stunt! Kinetic Strike Summons Elite: Blackfire Foxen to pounce on, bite, and then swipe its tail at the target, dealing Attack DMG. After casting, your Mastery is increased for a period of time.",Mastery Bonus: 5.2%,purple,3,Stunt! Kinetic Strike,Blackfire Foxen,3000116,3963,396301,direct-skill-aoyi-item,,
Battle Imagine - Blackfire Foxen,T5,"Stunt! Kinetic Strike Summons Elite: Blackfire Foxen to pounce on, bite, and then swipe its tail at the target, dealing Attack DMG. After casting, your Mastery is increased for a period of time.",Mastery Bonus: 6.5%,purple,3,Stunt! Kinetic Strike,Blackfire Foxen,3000116,3963,396301,direct-skill-aoyi-item,,
Battle Imagine - Crimson Foxen,T0,"Arcane! Phantom Ambush Summons Boss: Crimson Foxen to spin and pounce on the target, dealing Attack DMG. After casting, your Companion ATK is increased for a period of time.",,gold,4,Arcane! Phantom Ambush,Crimson Foxen,3000117,3954,395401,direct-skill-aoyi-item,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Crimson Foxen,T1,"Arcane! Phantom Ambush Summons Boss: Crimson Foxen to spin and pounce on the target, dealing Attack DMG. After casting, your Companion ATK is increased for a period of time.",Companion ATK Bonus: 4%,gold,4,Arcane! Phantom Ambush,Crimson Foxen,3000117,3954,395401,direct-skill-aoyi-item,,
Battle Imagine - Crimson Foxen,T2,"Arcane! Phantom Ambush Summons Boss: Crimson Foxen to spin and pounce on the target, dealing Attack DMG. After casting, your Companion ATK is increased for a period of time.",Companion ATK Bonus: 8%,gold,4,Arcane! Phantom Ambush,Crimson Foxen,3000117,3954,395401,direct-skill-aoyi-item,,
Battle Imagine - Crimson Foxen,T3,"Arcane! Phantom Ambush Summons Boss: Crimson Foxen to spin and pounce on the target, dealing Attack DMG. After casting, your Companion ATK is increased for a period of time.",Companion ATK Bonus: 12%,gold,4,Arcane! Phantom Ambush,Crimson Foxen,3000117,3954,395401,direct-skill-aoyi-item,,
Battle Imagine - Crimson Foxen,T4,"Arcane! Phantom Ambush Summons Boss: Crimson Foxen to spin and pounce on the target, dealing Attack DMG. After casting, your Companion ATK is increased for a period of time.",Companion ATK Bonus: 16%,gold,4,Arcane! Phantom Ambush,Crimson Foxen,3000117,3954,395401,direct-skill-aoyi-item,,
